Tran_Date,Account,Tran_Amt,Merchant
5/29/2023,19532,506.72,THE HOME DEPOT
5/29/2023,19548,247.21,JOHNSTON & MURPHY
5/30/2023,11066,35.59,NEIMAN MARCUS
5/30/2023,11066,222.2,SIERRA
5/30/2023,13894,79.28,NEIMAN MARCUS
5/30/2023,15191,82.47,SAKS FIFTH AVENUE
5/30/2023,17938,87.29,NIKE
5/31/2023,11066,23.43,POTTERY BARN
5/31/2023,11066,143.54,GAP KIDS
5/31/2023,15191,236.16,SHUTTERFLY
5/31/2023,17622,58.77,T.J. MAXX
5/31/2023,17622,138.38,CRUTCHFIELD
5/31/2023,17938,120.04,TALBOTS
5/31/2023,17938,153.25,HORCHOW
5/31/2023,18789,125.43,BROOKS BROTHERS
5/31/2023,19202,6.73,JCPENNEY
6/1/2023,11066,8.52,LANDS END
6/1/2023,11737,11.22,JOHNSTON & MURPHY
6/1/2023,11737,140.74,LAST CALL
6/1/2023,15022,17.26,Crate and Kids
6/1/2023,17622,92.34,FOOT LOCKER
6/1/2023,19532,5.72,PLEASANT HOLIDAYS
6/2/2023,11066,36.87,LAST CALL
6/2/2023,15169,89.51,HOMESENSE
6/2/2023,17938,129.28,JOURNEYS/JOURNEYS KIDZ
6/2/2023,18789,6.24,HOMEGOODS
6/2/2023,19532,239.82,BROWN DERBY INTERNATIONAL WINE
6/3/2023,11737,50.87,MASTERCUTS
6/3/2023,11737,56.36,CABELAS
6/3/2023,14447,7.02,Fanatics
6/3/2023,14736,125.95,CHAMPS
6/3/2023,15169,80.04,CHARITY CHOICE
6/3/2023,16549,130.06,SAKS FIFTH AVENUE
6/3/2023,18789,53.39,UNDERGROUND BY JOURNEYS
6/3/2023,19532,8.38,L.L. BEAN
6/4/2023,11066,12.74,THE CHILDRENS PLACE
6/4/2023,13699,119.32,CHARITY CHOICE
6/4/2023,13894,18.13,GO PLAY GOLF
6/4/2023,15191,88.29,PBTEEN
6/4/2023,16549,61.08,EDDIE BAUER
6/4/2023,17938,124.95,OLD NAVY
6/4/2023,18789,10.34,BROWN DERBY INTERNATIONAL WINE
6/4/2023,19202,179.96,CB2
6/5/2023,11066,193.21,FAMOUS FOOTWEAR
6/5/2023,11737,89.54,KIDS FOOT LOCKER
6/5/2023,12053,34.01,LAST CALL
6/5/2023,12594,206.57,CRATE AND BARREL
6/5/2023,14736,30.87,BATH & BODY WORKS
6/5/2023,14736,78.95,YANKEE CANDLE
6/5/2023,15022,69.25,LANDS END
6/5/2023,15022,230.47,CB2
6/5/2023,15191,66.63,THE CHILDRENS PLACE
6/5/2023,16549,75.02,THE CHILDRENS PLACE
6/5/2023,18789,57.14,EDDIE BAUER
6/5/2023,19202,58.95,THE HOME DEPOT
6/5/2023,19532,123.08,SIERRA
6/6/2023,15169,8.53,LANE BRYANT
6/6/2023,17938,84.36,HOMESENSE
6/6/2023,18789,242.31,GUITAR CENTER
6/7/2023,11737,78.63,KIDS FOOT LOCKER
6/7/2023,12594,9.69,FOOT LOCKER
6/7/2023,14736,18.17,PLEASANT HOLIDAYS
6/7/2023,14736,124.34,YANKEE CANDLE
6/7/2023,17938,12.4,LAST CALL
6/7/2023,18637,23.52,TRIPGIFT
6/7/2023,18789,68.85,TALBOTS
6/7/2023,19548,138.14,CARNIVAL CRUISE LINES
6/8/2023,15169,39.86,ZAPPOS.COM
6/8/2023,19532,10.89,MACYS
6/8/2023,19532,23.25,JCPENNEY
6/9/2023,11737,18.23,STAPLES
6/9/2023,11737,58.44,T.J. MAXX
6/9/2023,11737,98.45,MASTERCUTS
6/9/2023,14736,73.13,SHI BY JOURNEYS
6/9/2023,16549,6.83,ENCORE LAS VEGAS
6/9/2023,16549,7.51,CHARITY CHOICE
6/9/2023,17622,426.46,WEST ELM
6/10/2023,12053,71.21,POTTERY BARN KIDS
6/10/2023,12594,56.6,HOMESENSE
6/10/2023,13202,53.5,CHAMPS
6/10/2023,17622,13.07,BASS PRO SHOPS
6/10/2023,17938,84.66,JOURNEYS/JOURNEYS KIDZ
6/10/2023,18789,75.76,Fanatics
6/10/2023,19202,94.32,MARSHALLS
6/11/2023,13699,6.99,SHUTTERFLY
6/11/2023,14736,66.47,LAST CALL
6/11/2023,15022,66.14,GAP KIDS
6/11/2023,15191,136.76,TRIPGIFT
6/11/2023,17938,52.58,OLD NAVY
6/11/2023,18637,74.02,Vegepod
6/11/2023,19532,11.87,ENCORE LAS VEGAS
6/12/2023,12053,58.69,BODY BASICS FITNESS EQUIPMENT
6/12/2023,12594,75.39,WILLIAMS-SONOMA
6/12/2023,13894,111.59,MACYS
6/12/2023,14447,12.58,SPAFINDER WELLNESS 365
6/12/2023,16549,125.9,TALBOTS
6/12/2023,17938,86.3,LAST CALL
6/12/2023,19202,5.44,CRATE AND BARREL
6/12/2023,19548,27.89,LANDS END
6/13/2023,12594,9.38,THE CONTAINER STORE
6/13/2023,13699,403.73,AEROPOSTALE
6/13/2023,16549,72.09,HOMESENSE
6/13/2023,17622,15.29,ADIDAS
6/14/2023,13202,7.68,LANDS END HOME
6/14/2023,15191,135.97,TOURNEAU WATCHES
6/14/2023,17938,120.42,HOMEGOODS
6/14/2023,18637,20.3,BODY BASICS FITNESS EQUIPMENT
6/14/2023,18637,35.13,Nautica
6/15/2023,11066,17.38,WILLIAMS-SONOMA
6/15/2023,11737,76.81,JOHNSTON & MURPHY
6/15/2023,13202,66.98,TRIPGIFT
6/15/2023,13202,72.81,FOOT LOCKER
6/15/2023,14447,130.27,Vegepod
6/15/2023,17938,8.57,JCPENNEY
6/15/2023,19202,257.58,AEROPOSTALE
6/15/2023,19532,87.21,WYNN LAS VEGAS
6/16/2023,12594,263.51,JCPENNEY
6/16/2023,13894,14.43,PRO AM GOLF USA
6/16/2023,14447,10.37,YANKEE CANDLE
6/16/2023,18789,73.08,FRONTGATE
6/16/2023,19202,9.25,CELEBRITY CRUISES
6/17/2023,15022,14.95,EDDIE BAUER
6/17/2023,15191,291.53,BROOKS BROTHERS
6/17/2023,17938,8.41,MACYS
6/17/2023,19202,58.83,Fanatics
6/18/2023,11737,54.63,ZAPPOS.COM
6/18/2023,15022,16.93,CARNIVAL CRUISE LINES
6/19/2023,12594,12.82,PLEASANT HOLIDAYS
6/19/2023,13202,70.28,JOHNSTON & MURPHY
6/20/2023,11066,14.7,MASTERCUTS
6/20/2023,14447,30.2,HORCHOW
6/20/2023,14736,66.88,MARSHALLS
6/21/2023,12594,24.98,BROOKS BROTHERS
6/21/2023,13894,50.81,ATHLETA
6/21/2023,14736,38.93,BROWN DERBY INTERNATIONAL WINE
6/21/2023,15169,173.81,Fanatics
6/21/2023,19202,73.18,NEIMAN MARCUS
6/21/2023,19548,287.46,LANE BRYANT
6/22/2023,11066,8.49,COST PLUS WORLD MARKET
6/22/2023,11737,65.66,NEIMAN MARCUS
6/22/2023,19532,50.59,CRATE AND BARREL
6/23/2023,12594,13.99,ZAPPOS.COM
6/23/2023,13699,55.65,WYNN LAS VEGAS
6/23/2023,17938,11.39,HOMEGOODS
6/24/2023,12594,15.63,CHAMPS
6/24/2023,15191,108.17,KIDS FOOT LOCKER
6/25/2023,13699,7.13,SHI BY JOURNEYS
6/25/2023,14447,103.19,OLD NAVY
6/25/2023,15169,64.87,CHAMPS
6/26/2023,11066,76.03,CHARITY CHOICE
6/26/2023,15191,70.3,DILLARDS
6/26/2023,16549,82.46,ATHLETA
6/26/2023,17622,69.17,LANDS END
6/26/2023,18789,15.56,HOMEGOODS
6/27/2023,11737,152.45,JCPENNEY
6/27/2023,13894,88.85,Nautica
6/27/2023,14736,59.79,JOURNEYS/JOURNEYS KIDZ
6/27/2023,15022,66.65,SHI BY JOURNEYS
6/27/2023,15191,71.52,HOMEGOODS
6/27/2023,18789,17.35,YANKEE CANDLE
6/27/2023,19202,7.06,WEST ELM
6/28/2023,13202,8.32,T.J. MAXX
6/28/2023,17622,6.7,CRUTCHFIELD
6/28/2023,17938,182.74,EXPRESS/EXPRESS MEN
6/29/2023,13894,123.36,UNIQUE TRAVEL CORP.
6/29/2023,15022,55.37,POTTERY BARN KIDS
6/29/2023,15169,252.81,THE CHILDRENS PLACE
6/29/2023,16549,11.71,LANDS END
6/29/2023,17622,5.38,JOHNSTON & MURPHY
6/29/2023,17622,32.98,MIRAVAL RESORT & SPA
6/29/2023,18637,123.33,CB2
6/29/2023,18789,64.84,EDDIE BAUER
6/29/2023,19548,13.49,T.J. MAXX
6/29/2023,19548,129.62,ENCORE LAS VEGAS
6/30/2023,13202,185.46,CUSP
6/30/2023,15022,11.19,NEIMAN MARCUS
6/30/2023,19202,15.86,FURNITURE REWARDS
7/1/2023,11066,90.49,POTTERY BARN KIDS
7/1/2023,11066,174.58,PBTEEN
7/1/2023,12053,78.36,SPAFINDER WELLNESS 365
7/1/2023,12594,7.51,CHARITY CHOICE
7/1/2023,13202,75.9,SALLY BEAUTY
7/2/2023,15191,31.93,MIRAVAL RESORT & SPA
7/2/2023,17938,5.43,PRO AM GOLF USA
7/2/2023,19532,9.76,UNDER ARMOUR
7/2/2023,19548,7.18,Vegepod
7/3/2023,11737,12.36,POTTERY BARN KIDS
7/3/2023,11737,442.36,ATHLETA
7/3/2023,12594,67.04,FOOT LOCKER
7/3/2023,14447,7.05,JTV
7/3/2023,14447,88.43,JTV
7/4/2023,11737,15.98,UNDER ARMOUR
7/4/2023,12053,115.22,CRATE AND BARREL
7/4/2023,14447,10.23,SEPHORA
7/4/2023,16549,24.68,SALLY BEAUTY
7/4/2023,16549,65.87,NIKE
7/5/2023,11066,412.76,SAKS OFF 5TH
7/5/2023,11737,8.86,BATH & BODY WORKS
7/5/2023,13202,14.8,PBTEEN
7/5/2023,13202,28.21,AMERICAN EAGLE
7/5/2023,14736,15.52,HOMESENSE
7/6/2023,11737,16.89,STAPLES
7/6/2023,11737,227.8,GUITAR CENTER
7/6/2023,13699,506.35,AEROPOSTALE
7/6/2023,15169,16.98,HORCHOW
7/6/2023,17622,8.68,SAKS OFF 5TH
7/6/2023,17622,18.4,PBTEEN
7/6/2023,17622,109.8,AMERICAN EAGLE
7/6/2023,17938,14.78,CHARITY CHOICE
7/6/2023,19202,10.41,Vegepod
7/6/2023,19202,12.36,BROOKS BROTHERS
7/7/2023,11737,148.19,UNIQUE TRAVEL CORP.
7/7/2023,13894,73.15,ENCORE LAS VEGAS
7/7/2023,14447,7.55,WEST ELM
7/7/2023,15022,5.09,CRATE AND BARREL
7/7/2023,15191,272.35,FRONTGATE
7/7/2023,18637,10.02,SAKS FIFTH AVENUE
7/8/2023,14736,147.56,THE HOME DEPOT
7/8/2023,16549,7.03,PLEASANT HOLIDAYS
7/8/2023,19532,67.58,LANDS END
7/9/2023,12053,9.16,FRONTGATE
7/9/2023,18789,221.32,LANE BRYANT
7/9/2023,19532,8.06,LANE BRYANT
7/10/2023,16549,14.19,SHUTTERFLY
7/10/2023,19532,12.17,CELEBRITY CRUISES
7/10/2023,19548,57.97,BROWN DERBY INTERNATIONAL WINE
7/11/2023,15191,65.51,ADIDAS
7/11/2023,18637,87.6,HOMEGOODS
7/11/2023,18789,29.57,FURNITURE REWARDS
7/12/2023,12053,103.51,SIERRA
7/12/2023,12594,5.14,POTTERY BARN
7/12/2023,15191,66.67,Vegepod
7/12/2023,18637,163.41,PRO AM GOLF USA
7/12/2023,19532,63.68,UNDER ARMOUR
7/12/2023,19548,81.16,EXPRESS/EXPRESS MEN
7/13/2023,16549,17.05,PRO AM GOLF USA
7/13/2023,16549,72.12,TALBOTS
7/13/2023,18789,17.52,BATH & BODY WORKS
7/15/2023,11737,33.55,BATH & BODY WORKS
7/15/2023,11737,212.4,OLD NAVY
7/15/2023,12594,66.67,JOHNSTON & MURPHY
7/15/2023,13894,30.15,FRONTGATE
7/15/2023,14447,62.58,MACYS
7/15/2023,15022,6.34,WILLIAMS-SONOMA
7/15/2023,15169,75.57,FRONTGATE
7/15/2023,16549,6.27,BROWN DERBY INTERNATIONAL WINE
7/15/2023,18637,14.4,BATH & BODY WORKS
7/15/2023,18789,127.84,SALLY BEAUTY
7/15/2023,19202,7.08,Wayfair.com
7/15/2023,19548,15.7,DILLARDS
7/16/2023,11737,131.89,WILLIAMS-SONOMA
7/16/2023,12053,13.69,TRIPGIFT
7/16/2023,15022,34.44,BODY BASICS FITNESS EQUIPMENT
7/16/2023,15022,164.5,GAP KIDS
7/16/2023,18637,126.13,Wayfair.com
7/16/2023,18789,138.2,TALBOTS
7/16/2023,19532,64.1,COST PLUS WORLD MARKET
7/17/2023,13202,8.4,ADIDAS
7/17/2023,14447,7.05,OLD NAVY
7/17/2023,18637,72.64,BODY BASICS FITNESS EQUIPMENT
7/18/2023,11737,122.57,L.L. BEAN
7/18/2023,15022,7.75,OLD NAVY
7/18/2023,15169,11.65,CARNIVAL CRUISE LINES
7/18/2023,15169,39.17,JTV
7/18/2023,16549,86.02,TRIPGIFT
7/18/2023,17938,36.42,KIDS FOOT LOCKER
7/18/2023,17938,58.87,HOMEGOODS
7/18/2023,18789,12.05,KIDS FOOT LOCKER
7/19/2023,11066,20.66,WILLIAMS-SONOMA
7/19/2023,15191,11.76,ADIDAS
7/19/2023,16549,16.25,ATHLETA
7/19/2023,18789,7.86,L.L. BEAN
7/19/2023,18789,9.95,1-800-FLOWERS.COM
7/20/2023,11737,262.72,MASTERCUTS
7/20/2023,13202,91.41,FURNITURE REWARDS
7/20/2023,14447,20.42,JCPENNEY
7/20/2023,15169,81.9,CHARITY CHOICE
7/20/2023,18637,136.14,SAKS FIFTH AVENUE
7/20/2023,19202,8.32,SUNGLASS HUT
7/21/2023,13699,27.28,DILLARDS
7/21/2023,13894,203.65,SIERRA
7/21/2023,14447,53.77,JOURNEYS/JOURNEYS KIDZ
7/21/2023,19202,38.37,JCPENNEY
7/22/2023,13699,285.84,L.L. BEAN
7/22/2023,14447,9.51,NIKE
7/22/2023,16549,162.43,EDDIE BAUER
7/22/2023,18637,62.97,MARSHALLS
7/22/2023,19548,39.1,SALLY BEAUTY
7/23/2023,11066,5.54,THE HOME DEPOT
7/23/2023,11737,135.3,BUILD A BEAR WORKSHOP
7/23/2023,12594,487,LANDS END HOME
7/23/2023,13699,16.67,Crate and Kids
7/23/2023,17622,39.97,UNDER ARMOUR
7/23/2023,17938,8.77,SIERRA
7/23/2023,19548,23.53,UNDER ARMOUR
7/24/2023,14736,7.57,CELEBRITY CRUISES
7/24/2023,15022,7.59,HOMEGOODS
7/24/2023,15169,9.2,LANDS END HOME
7/24/2023,17938,17.46,LANDS END
7/24/2023,18637,89.87,POTTERY BARN KIDS
7/25/2023,11066,261.64,Crate and Kids
7/25/2023,15022,9.03,JCPENNEY
7/25/2023,17622,28.86,SEPHORA
7/25/2023,17622,56,BANANA REPUBLIC
7/26/2023,13202,6.21,FRONTGATE
7/26/2023,13894,16.61,POTTERY BARN
7/26/2023,13894,62.22,Nautica
7/26/2023,14447,81.7,T.J. MAXX
7/27/2023,11066,68.6,ZAPPOS.COM
7/27/2023,12053,35.12,HOMESENSE
7/27/2023,13202,11.39,ATHLETA
7/27/2023,14447,89.95,LANDS END HOME
7/27/2023,15022,62.64,NIKE
7/27/2023,16549,232.82,UNDER ARMOUR
7/28/2023,11066,81.11,THE CONTAINER STORE
7/28/2023,12594,138.52,MASTERCUTS
7/28/2023,13699,57.98,LAST CALL
7/28/2023,14736,5.38,ATHLETA
7/28/2023,19532,34.4,PRO AM GOLF USA
7/29/2023,13894,70.16,FRONTGATE
7/29/2023,14447,33.58,SIERRA
7/29/2023,14736,18.04,Wayfair.com
7/29/2023,15022,17.17,MACYS
7/30/2023,12053,33.93,JCPENNEY
7/30/2023,13699,17.31,LAST CALL
7/30/2023,15169,72.82,CRUTCHFIELD
7/30/2023,18789,37.47,BODY BASICS FITNESS EQUIPMENT
7/30/2023,19202,7.82,BROWN DERBY INTERNATIONAL WINE
7/31/2023,13202,61.31,AEROPOSTALE
7/31/2023,15169,10.61,GAP KIDS
7/31/2023,15169,18.02,CABELAS
7/31/2023,18637,67.73,THE CONTAINER STORE
7/31/2023,18637,136.33,SHUTTERFLY
8/1/2023,13202,24.11,FAMOUS FOOTWEAR
8/1/2023,13202,74.42,OLD NAVY
8/1/2023,15022,11.59,WILLIAMS-SONOMA
8/1/2023,15169,39.51,GAP KIDS
8/1/2023,18789,56.55,LAST CALL
8/1/2023,19532,17.65,BROOKS BROTHERS
8/1/2023,19532,103.54,CABELAS
8/1/2023,19548,11.44,THE CONTAINER STORE
8/2/2023,12053,74.62,CHAMPS
8/2/2023,16549,5.92,HORCHOW
8/2/2023,17622,7.62,UNDERGROUND BY JOURNEYS
8/2/2023,17622,8.74,TOURNEAU WATCHES
8/2/2023,17622,84.17,CHARITY CHOICE
8/2/2023,17938,50,AEROPOSTALE
8/2/2023,18789,15.53,GAP KIDS
8/3/2023,11066,106.35,SAKS OFF 5TH
8/3/2023,12053,59.87,ATHLETA
8/3/2023,12594,8.17,HOMEGOODS
8/3/2023,15169,85.34,CABELAS
8/4/2023,12053,58.62,LANDS END
8/4/2023,12594,289.18,FURNITURE REWARDS
8/4/2023,13894,59.08,CHARITY CHOICE
8/4/2023,14736,9.01,T.J. MAXX
8/4/2023,15169,18.92,BUILD A BEAR WORKSHOP
8/4/2023,15169,56,CHAMPS
8/4/2023,19532,52.54,OLD NAVY
8/4/2023,19548,11.29,BROWN DERBY INTERNATIONAL WINE
8/5/2023,11066,51.65,BATH & BODY WORKS
8/5/2023,12594,13.07,EDDIE BAUER
8/5/2023,15022,110.76,SHI BY JOURNEYS
8/5/2023,15169,24.36,UNDER ARMOUR
8/5/2023,17938,5.57,HOMESENSE
8/5/2023,18789,73.34,STAPLES
8/5/2023,19202,92.29,WYNN LAS VEGAS
8/6/2023,12053,61.48,FOOT LOCKER
8/6/2023,12594,65.42,MASTERCUTS
8/6/2023,15022,28.03,COST PLUS WORLD MARKET
8/6/2023,15022,94.86,THE CHILDRENS PLACE
8/7/2023,13894,72.51,WYNN LAS VEGAS
8/7/2023,14447,8.33,SALLY BEAUTY
8/7/2023,14736,21.35,SAKS FIFTH AVENUE
8/7/2023,14736,239.85,CARNIVAL CRUISE LINES
8/7/2023,16549,236.31,LAST CALL
8/7/2023,17938,9.94,ZAPPOS.COM
8/7/2023,17938,134.85,CARNIVAL CRUISE LINES
8/8/2023,15191,70.97,SPAFINDER WELLNESS 365
8/8/2023,17938,20.71,TALBOTS
8/8/2023,17938,70.78,SHUTTERFLY
8/9/2023,13699,74.35,BATH & BODY WORKS
8/9/2023,13894,73.29,HOMESENSE
8/9/2023,14736,58.97,CHARITY CHOICE
8/9/2023,15022,71.59,FURNITURE REWARDS
8/9/2023,15022,256.09,CUSP
8/9/2023,16549,57.8,TRIPGIFT
8/9/2023,19548,58.88,CUSP
8/10/2023,14736,65.78,SIERRA
8/10/2023,15022,145.54,UNIQUE TRAVEL CORP.
8/10/2023,16549,9.96,JOHNSTON & MURPHY
8/10/2023,17938,12.7,Wayfair.com
8/10/2023,19532,5.66,UNIQUE TRAVEL CORP.
8/10/2023,19532,15.22,THE CONTAINER STORE
8/11/2023,11066,9.15,JCPENNEY
8/11/2023,12053,140.71,LANDS END HOME
8/11/2023,13699,16.75,JOHNSTON & MURPHY
8/11/2023,14736,10.83,UNDERGROUND BY JOURNEYS
8/11/2023,15169,119.95,PBTEEN
8/11/2023,17622,31.23,CABELAS
8/11/2023,18637,20.85,SHI BY JOURNEYS
8/11/2023,18789,136.45,ATHLETA
8/11/2023,19532,66.95,MIRAVAL RESORT & SPA
8/12/2023,12053,69.75,FAMOUS FOOTWEAR
8/12/2023,13699,198.47,LANDS END
8/12/2023,19202,175.91,CABELAS
8/12/2023,19532,274.69,CRATE AND BARREL
8/12/2023,19548,67.12,1-800-FLOWERS.COM
8/13/2023,12594,6.24,SEPHORA
8/13/2023,14447,8.5,EXPRESS/EXPRESS MEN
8/13/2023,14736,18.27,MARSHALLS
8/13/2023,15191,66.83,SEPHORA
8/13/2023,17622,140.67,CB2
8/13/2023,18789,37.81,CRUTCHFIELD
8/13/2023,19202,15.23,ZAPPOS.COM
8/14/2023,11066,15.08,BROWN DERBY INTERNATIONAL WINE
8/14/2023,15169,150.34,BATH & BODY WORKS
8/14/2023,16549,22.73,SPAFINDER WELLNESS 365
8/14/2023,17938,169.68,SEPHORA
8/14/2023,18637,7.77,AEROPOSTALE
8/14/2023,18789,80.62,SAKS OFF 5TH
8/15/2023,11066,34.78,KIDS FOOT LOCKER
8/15/2023,19548,9.46,JCPENNEY
8/16/2023,11066,5.16,MACYS
8/16/2023,11066,24.56,THE CHILDRENS PLACE
8/16/2023,11737,138.51,NIKE
8/16/2023,13699,38.92,AEROPOSTALE
8/16/2023,14447,5.01,BANANA REPUBLIC
8/16/2023,17622,258.08,GAP KIDS
8/16/2023,18637,88.93,MIRAVAL RESORT & SPA
8/16/2023,18637,98.44,WEST ELM
8/16/2023,19532,6.65,SAKS OFF 5TH
8/16/2023,19532,33.59,DILLARDS
8/16/2023,19548,13.98,LAST CALL
8/17/2023,11066,13.85,THE CONTAINER STORE
8/17/2023,11066,51.38,ZAPPOS.COM
8/17/2023,16549,191.91,SEPHORA
8/17/2023,19532,29.23,CRUTCHFIELD
8/17/2023,19548,29.99,SUNGLASS HUT
8/18/2023,12053,8.7,CRATE AND BARREL
8/18/2023,12053,58.05,KIDS FOOT LOCKER
8/18/2023,12594,107.73,CB2
8/18/2023,15169,117.56,THE CONTAINER STORE
8/18/2023,17622,8.49,BANANA REPUBLIC
8/18/2023,18637,5.37,WYNN LAS VEGAS
8/18/2023,18637,163.95,Wayfair.com
8/18/2023,19202,39.14,Fanatics
8/18/2023,19548,52.88,LAST CALL
8/19/2023,11737,143.77,DILLARDS
8/19/2023,12053,10.8,BASS PRO SHOPS
8/19/2023,12053,132.19,Fanatics
8/19/2023,12594,189.29,GUITAR CENTER
8/19/2023,19202,25.95,MASTERCUTS
8/20/2023,14447,16.11,GAP KIDS
8/21/2023,11066,30.41,WYNN LAS VEGAS
8/21/2023,13699,14.38,FAMOUS FOOTWEAR
8/21/2023,15022,54.09,MARSHALLS
8/22/2023,12594,57.66,ADIDAS
8/22/2023,12594,274,EDDIE BAUER
8/22/2023,13202,72.39,CRATE AND BARREL
8/22/2023,13699,12.46,TOURNEAU WATCHES
8/22/2023,16549,68.45,UNDER ARMOUR
8/22/2023,17938,15.31,ZAPPOS.COM
8/23/2023,11066,70.46,UNIQUE TRAVEL CORP.
8/23/2023,13894,283.83,CUSP
8/23/2023,14447,246.67,CRUTCHFIELD
8/23/2023,15191,273.78,EDDIE BAUER
8/24/2023,12594,123.11,SALLY BEAUTY
8/24/2023,13699,26.23,WEST ELM
8/24/2023,14736,31.16,GUITAR CENTER
8/24/2023,15191,9.97,AEROPOSTALE
8/24/2023,15191,285.9,PBTEEN
8/24/2023,16549,77.9,Fanatics
8/24/2023,17622,68.17,Nautica
8/25/2023,12594,127.76,Crate and Kids
8/25/2023,13894,5.92,Wayfair.com
8/25/2023,14736,226.56,CHAMPS
8/25/2023,19548,202.01,UNDERGROUND BY JOURNEYS
8/26/2023,11066,14.5,THE CONTAINER STORE
8/26/2023,11737,53.47,SUNGLASS HUT
8/26/2023,13699,91.11,SAKS OFF 5TH
8/26/2023,15191,29.56,FRONTGATE
8/26/2023,15191,89.84,L.L. BEAN
8/26/2023,16549,8.19,STAPLES
8/27/2023,17622,75.92,EDDIE BAUER
8/27/2023,18637,15.59,UNIQUE TRAVEL CORP.
8/28/2023,13699,17.16,SHUTTERFLY
8/28/2023,14736,130.38,MACYS
8/28/2023,15191,16.05,CHAMPS
8/28/2023,17622,25.04,Crate and Kids
8/29/2023,12053,185.41,LANE BRYANT
8/29/2023,18789,72.67,SHUTTERFLY
8/29/2023,19548,64.99,JOHNSTON & MURPHY
8/30/2023,11066,12.64,NEIMAN MARCUS
8/30/2023,12053,12.2,JOURNEYS/JOURNEYS KIDZ
8/30/2023,12053,53.72,SPAFINDER WELLNESS 365
8/30/2023,13894,7.03,Nautica
8/30/2023,14447,68.78,JTV
8/30/2023,14447,128.29,PBTEEN
8/30/2023,17622,6.25,Nautica
8/30/2023,17622,38.1,MACYS
8/30/2023,17938,24.89,BATH & BODY WORKS
8/30/2023,18637,253.84,MASTERCUTS
8/30/2023,18789,16.96,FRONTGATE
8/30/2023,18789,31.06,Crate and Kids
8/30/2023,19548,5.36,AMERICAN EAGLE
8/31/2023,12594,89.57,MACYS
8/31/2023,15191,88.84,Fanatics
8/31/2023,18637,26.83,POTTERY BARN KIDS
9/1/2023,14736,16.1,CELEBRITY CRUISES
9/1/2023,15191,56.63,FOOT LOCKER
9/1/2023,19202,7.04,UNIQUE TRAVEL CORP.
9/2/2023,11066,131.92,GO PLAY GOLF
9/2/2023,11737,6.82,Vegepod
9/2/2023,12053,28.96,SEPHORA
9/2/2023,15191,33.5,1-800-FLOWERS.COM
9/2/2023,16549,6.29,BROOKS BROTHERS
9/2/2023,19202,18.44,SAKS OFF 5TH
9/2/2023,19532,13,CABELAS
9/3/2023,12594,86.38,GUITAR CENTER
9/3/2023,13202,23.57,SAKS OFF 5TH
9/3/2023,13699,34.66,SHUTTERFLY
9/3/2023,16549,6.01,WYNN LAS VEGAS
9/3/2023,19532,72.48,DILLARDS
9/4/2023,11737,6.94,LANDS END
9/4/2023,13202,71.69,LAST CALL
9/4/2023,13202,166.66,STAPLES
9/4/2023,13894,139.76,CELEBRITY CRUISES
9/4/2023,14736,120.98,JOHNSTON & MURPHY
9/4/2023,16549,7.72,CELEBRITY CRUISES
9/4/2023,16549,16.99,NIKE
9/4/2023,18789,61.33,JOURNEYS/JOURNEYS KIDZ
9/4/2023,19202,14.34,BUILD A BEAR WORKSHOP
9/4/2023,19532,61.68,NEIMAN MARCUS
9/5/2023,17938,204.29,JCPENNEY
9/5/2023,18789,34.98,NEIMAN MARCUS
9/5/2023,19532,27.11,SIERRA
9/5/2023,19532,81.57,THE HOME DEPOT
9/6/2023,13894,68.18,JOURNEYS/JOURNEYS KIDZ
9/6/2023,17938,53.88,GO PLAY GOLF
9/6/2023,18789,86.01,FAMOUS FOOTWEAR
9/6/2023,19202,34.76,FOOT LOCKER
9/7/2023,11066,13.74,LANDS END
9/7/2023,14447,56.83,THE HOME DEPOT
9/7/2023,14447,283.26,LANE BRYANT
9/7/2023,14736,80.66,NIKE
9/8/2023,11066,21.85,WILLIAMS-SONOMA
9/8/2023,11066,93.05,HOMEGOODS
9/8/2023,13202,8.15,CB2
9/8/2023,13894,267.06,SIERRA
9/8/2023,17938,72.06,Crate and Kids
9/9/2023,12594,240.09,FRONTGATE
9/9/2023,13202,123.29,NIKE
9/9/2023,14736,16.06,POTTERY BARN
9/9/2023,15169,8.36,BROOKS BROTHERS
9/9/2023,15169,16.77,POTTERY BARN
9/9/2023,18789,5.68,FURNITURE REWARDS
9/9/2023,19548,117.69,Vegepod
9/10/2023,12053,119.96,BODY BASICS FITNESS EQUIPMENT
9/10/2023,14447,16.11,DILLARDS
9/10/2023,19202,36.12,POTTERY BARN
9/10/2023,19202,66.54,SALLY BEAUTY
9/10/2023,19532,39.74,GAP KIDS
9/11/2023,11737,5.4,GAP KIDS
9/11/2023,11737,89.77,LANE BRYANT
9/11/2023,13202,10.85,ENCORE LAS VEGAS
9/11/2023,14447,54.22,POTTERY BARN KIDS
9/11/2023,14736,8.71,BROOKS BROTHERS
9/11/2023,15169,80.54,WILLIAMS-SONOMA
9/11/2023,15191,13.71,LANDS END
9/11/2023,16549,37.49,EDDIE BAUER
9/11/2023,19202,139.48,POTTERY BARN KIDS
9/12/2023,13202,208.9,CARNIVAL CRUISE LINES
9/12/2023,13699,35.29,CRATE AND BARREL
9/12/2023,14447,116.08,SHUTTERFLY
